customer_id,customer_name,centre_id,centre_name,booking_date,arrival_time,hour_of_day,day_of_week,peak_hour,token_number,tokens_ahead,queue_length,active_counters,crop,quantity_kg,quality_grade,staff_experience_years,estimated_time_min,actual_wait_time_min,processing_time_min,service_start_time,service_end_time,total_time_at_centre_min
FARM100466,Farmer_0466,PC002,Mandya North,2026-04-19,15:57:00,15,6,0,11,8,11,2,Wheat,306.3,B,1,56.4,51.5,12.6,16:48:30,17:01:06,64.1
FARM101978,Farmer_1978,PC003,Hassan Market,2026-02-15,12:36:00,12,6,1,32,29,31,4,Ragi,175.2,A,4,49.5,53.1,7.6,13:29:06,13:36:42,60.7
FARM100200,Farmer_0200,PC004,Tumakuru Main,2026-02-07,14:12:00,14,5,0,25,21,28,3,Ragi,393.7,A,4,87.8,95.9,12.5,15:47:54,16:00:24,108.4
FARM101207,Farmer_1207,PC005,Bengaluru Rural,2026-01-19,10:55:00,10,0,1,32,27,29,5,Cotton,178.7,C,7,88.4,83.1,16.6,12:18:06,12:34:42,99.7
FARM101056,Farmer_1056,PC004,Tumakuru Main,2026-01-08,14:55:00,14,3,0,41,39,43,3,Ragi,217.5,C,5,149.2,143.2,10.3,17:18:12,17:28:30,153.5
FARM101132,Farmer_1132,PC002,Mandya North,2026-04-20,12:20:00,12,0,1,39,35,37,2,Ragi,220.3,A,1,176.8,180.0,9.4,15:20:00,15:29:24,189.4
FARM101380,Farmer_1380,PC002,Mandya North,2026-01-09,13:30:00,13,4,1,15,13,14,2,Sugarcane,175.9,C,5,122.6,111.9,15.1,15:21:54,15:37:00,127.0
FARM100999,Farmer_0999,PC003,Hassan Market,2026-03-11,16:06:00,16,2,0,48,43,44,4,Sugarcane,437.3,B,4,168.8,180.0,21.0,19:06:00,19:27:00,201.0
FARM100728,Farmer_0728,PC004,Tumakuru Main,2026-02-05,08:17:00,8,3,0,42,38,45,3,Tur Dal,159.0,A,4,145.1,149.8,11.4,10:46:48,10:58:12,161.2
FARM101772,Farmer_1772,PC001,Mysuru Central,2026-04-17,10:54:00,10,4,1,42,39,43,3,Maize,322.8,B,10,169.3,180.0,13.5,13:54:00,14:07:30,193.5
FARM101910,Farmer_1910,PC005,Bengaluru Rural,2026-01-28,08:54:00,8,2,0,39,36,40,6,Groundnut,448.1,B,8,83.5,76.9,14.0,10:10:54,10:24:54,90.9
FARM101822,Farmer_1822,PC005,Bengaluru Rural,2026-01-04,12:47:00,12,6,1,38,33,36,4,Cotton,396.1,A,10,89.3,95.1,12.3,14:22:06,14:34:24,107.4
FARM100568,Farmer_0568,PC001,Mysuru Central,2026-03-13,11:55:00,11,4,1,33,31,36,3,Cotton,282.6,B,7,145.0,147.0,13.7,14:22:00,14:35:42,160.7
FARM100044,Farmer_0044,PC004,Tumakuru Main,2026-04-26,12:48:00,12,6,1,35,33,37,3,Tur Dal,343.9,C,6,151.0,163.6,13.8,15:31:36,15:45:24,177.4
FARM100275,Farmer_0275,PC005,Bengaluru Rural,2026-03-14,10:59:00,10,5,1,34,30,31,5,Wheat,345.0,C,5,75.2,69.2,11.5,12:08:12,12:19:42,80.7
FARM101097,Farmer_1097,PC001,Mysuru Central,2026-01-15,09:27:00,9,3,0,33,29,34,3,Rice,236.6,A,8,115.8,109.1,11.1,11:16:06,11:27:12,120.2
FARM100102,Farmer_0102,PC002,Mandya North,2026-03-12,10:19:00,10,3,1,39,34,35,2,Cotton,280.4,C,5,165.1,180.0,12.2,13:19:00,13:31:12,192.2
FARM101232,Farmer_1232,PC001,Mysuru Central,2026-04-06,16:48:00,16,0,0,3,0,5,4,Ragi,176.6,C,9,1.0,1.0,9.2,16:49:00,16:58:12,10.2
FARM101722,Farmer_1722,PC003,Hassan Market,2026-04-25,16:37:00,16,5,0,46,45,48,4,Cotton,361.0,A,2,173.0,177.1,16.7,19:34:06,19:50:48,193.8
FARM101833,Farmer_1833,PC003,Hassan Market,2026-04-02,08:24:00,8,3,0,25,20,25,3,Maize,244.0,A,3,74.2,76.9,12.4,09:40:54,09:53:18,89.3
FARM100108,Farmer_0108,PC001,Mysuru Central,2026-01-22,10:20:00,10,3,1,20,16,17,3,Rice,531.0,B,3,79.2,85.9,15.9,11:45:54,12:01:48,101.8
FARM101618,Farmer_1618,PC001,Mysuru Central,2026-03-20,14:59:00,14,4,0,13,10,11,3,Ragi,224.6,A,9,23.4,24.8,8.3,15:23:48,15:32:06,33.1
FARM100498,Farmer_0498,PC002,Mandya North,2026-02-09,14:11:00,14,0,0,5,3,9,2,Cotton,300.9,C,5,25.1,23.1,13.3,14:34:06,14:47:24,36.4
FARM101981,Farmer_1981,PC003,Hassan Market,2026-01-12,11:42:00,11,0,1,23,19,25,4,Groundnut,415.7,B,10,69.1,75.6,14.8,12:57:36,13:12:24,90.4
FARM100882,Farmer_0882,PC003,Hassan Market,2026-02-12,16:23:00,16,3,0,8,4,9,4,Sugarcane,270.4,A,9,17.5,17.3,15.4,16:40:18,16:55:42,32.7
FARM100757,Farmer_0757,PC004,Tumakuru Main,2026-04-13,08:46:00,8,0,0,40,36,40,3,Cotton,195.2,C,9,176.1,180.0,16.8,11:46:00,12:02:48,196.8
FARM100620,Farmer_0620,PC003,Hassan Market,2026-01-03,16:03:00,16,5,0,20,19,24,4,Sugarcane,221.9,B,6,69.0,71.0,15.0,17:14:00,17:29:00,86.0
FARM101107,Farmer_1107,PC002,Mandya North,2026-04-22,09:39:00,9,2,0,26,24,28,1,Cotton,296.1,A,1,185.9,180.0,15.1,12:39:00,12:54:06,195.1
FARM101936,Farmer_1936,PC004,Tumakuru Main,2026-01-03,10:18:00,10,5,1,26,21,23,3,Ragi,158.7,B,9,40.6,44.7,5.7,11:02:42,11:08:24,50.4
FARM100810,Farmer_0810,PC002,Mandya North,2026-01-04,13:33:00,13,6,1,28,23,24,1,Groundnut,260.2,B,8,187.1,180.0,13.1,16:33:00,16:46:06,193.1
FARM101038,Farmer_1038,PC002,Mandya North,2026-02-03,16:29:00,16,1,0,12,8,15,2,Maize,40.0,B,10,31.5,34.5,8.4,17:03:30,17:11:54,42.9
FARM100073,Farmer_0073,PC004,Tumakuru Main,2026-03-10,10:45:00,10,1,1,34,33,39,4,Wheat,303.9,B,10,77.8,79.5,8.8,12:04:30,12:13:18,88.3
FARM101284,Farmer_1284,PC005,Bengaluru Rural,2026-04-03,13:07:00,13,4,1,13,9,10,5,Wheat,309.5,B,3,17.7,17.9,9.6,13:24:54,13:34:30,27.5
FARM101272,Farmer_1272,PC004,Tumakuru Main,2026-03-17,12:58:00,12,1,1,38,34,40,4,Rice,340.0,B,9,94.5,93.9,9.7,14:31:54,14:41:36,103.6
FARM101335,Farmer_1335,PC002,Mandya North,2026-02-01,10:19:00,10,6,1,27,25,32,2,Wheat,180.2,C,7,107.6,104.0,7.7,12:03:00,12:10:42,111.7
FARM101459,Farmer_1459,PC001,Mysuru Central,2026-03-15,08:12:00,8,6,0,44,41,43,2,Groundnut,290.6,B,5,167.6,180.0,13.6,11:12:00,11:25:36,193.6
FARM100482,Farmer_0482,PC002,Mandya North,2026-04-15,09:44:00,9,2,0,9,8,15,2,Tur Dal,315.6,C,1,65.1,62.9,14.6,10:46:54,11:01:30,77.5
FARM101069,Farmer_1069,PC001,Mysuru Central,2026-01-21,15:37:00,15,2,0,29,27,33,4,Wheat,181.9,C,8,52.6,58.3,9.2,16:35:18,16:44:30,67.5
FARM100507,Farmer_0507,PC005,Bengaluru Rural,2026-03-11,13:30:00,13,2,1,21,20,23,5,Tur Dal,629.8,A,6,68.3,65.5,15.8,14:35:30,14:51:18,81.3
FARM101238,Farmer_1238,PC002,Mandya North,2026-03-30,13:07:00,13,0,1,19,14,15,2,Wheat,420.7,C,2,86.6,93.7,11.7,14:40:42,14:52:24,105.4
FARM101862,Farmer_1862,PC005,Bengaluru Rural,2026-04-18,09:03:00,9,5,0,30,28,34,5,Wheat,279.0,C,7,61.0,59.6,11.5,10:02:36,10:14:06,71.1
FARM101990,Farmer_1990,PC004,Tumakuru Main,2026-01-22,16:06:00,16,3,0,38,37,41,3,Wheat,319.3,A,6,110.7,117.2,8.7,18:03:12,18:11:54,125.9
FARM101477,Farmer_1477,PC005,Bengaluru Rural,2026-03-03,13:40:00,13,1,1,9,8,12,4,Ragi,311.0,C,10,24.2,22.1,8.5,14:02:06,14:10:36,30.6
FARM101867,Farmer_1867,PC002,Mandya North,2026-03-06,12:11:00,12,4,1,24,21,22,2,Rice,260.5,A,4,136.6,125.7,10.8,14:16:42,14:27:30,136.5
FARM101456,Farmer_1456,PC004,Tumakuru Main,2026-02-04,09:40:00,9,2,0,15,11,17,3,Rice,195.4,B,5,41.1,42.0,10.9,10:22:00,10:32:54,52.9
FARM100312,Farmer_0312,PC005,Bengaluru Rural,2026-03-31,15:18:00,15,1,0,46,43,45,5,Ragi,329.1,A,2,83.4,87.9,11.6,16:45:54,16:57:30,99.5
FARM100963,Farmer_0963,PC002,Mandya North,2026-04-27,11:46:00,11,0,1,13,10,11,3,Sugarcane,327.5,C,4,61.0,65.7,17.6,12:51:42,13:09:18,83.3
FARM100406,Farmer_0406,PC003,Hassan Market,2026-04-03,14:00:00,14,4,0,23,21,25,4,Wheat,227.5,C,9,53.0,50.2,9.6,14:50:12,14:59:48,59.8
FARM101331,Farmer_1331,PC003,Hassan Market,2026-03-24,10:33:00,10,1,1,37,35,38,5,Cotton,194.2,A,2,83.2,87.7,12.1,12:00:42,12:12:48,99.8
FARM101650,Farmer_1650,PC003,Hassan Market,2026-01-07,12:53:00,12,2,1,4,1,6,4,Maize,257.3,A,5,11.3,11.2,8.3,13:04:12,13:12:30,19.5
FARM100310,Farmer_0310,PC002,Mandya North,2026-02-03,10:35:00,10,1,1,20,17,23,1,Groundnut,275.4,C,8,194.9,180.0,15.4,13:35:00,13:50:24,195.4
FARM100227,Farmer_0227,PC002,Mandya North,2026-04-03,08:16:00,8,4,0,11,6,11,2,Maize,437.9,A,6,50.1,49.4,13.7,09:05:24,09:19:06,63.1
FARM101858,Farmer_1858,PC002,Mandya North,2026-02-04,14:33:00,14,2,0,43,40,46,3,Tur Dal,246.2,A,9,139.7,146.0,10.1,16:59:00,17:09:06,156.1
FARM100711,Farmer_0711,PC002,Mandya North,2026-01-29,08:03:00,8,3,0,38,33,35,3,Wheat,362.1,B,8,106.1,114.4,9.4,09:57:24,10:06:48,123.8
FARM101944,Farmer_1944,PC002,Mandya North,2026-04-07,09:16:00,9,1,0,9,4,8,2,Sugarcane,269.2,B,8,39.0,35.7,16.3,09:51:42,10:08:00,52.0
FARM101384,Farmer_1384,PC002,Mandya North,2026-03-22,09:42:00,9,6,0,4,0,7,3,Sugarcane,376.1,B,10,1.1,1.0,14.8,09:43:00,09:57:48,15.8
FARM101786,Farmer_1786,PC005,Bengaluru Rural,2026-03-13,12:25:00,12,4,1,35,30,36,5,Tur Dal,303.4,B,6,61.1,66.9,11.7,13:31:54,13:43:36,78.6
FARM100149,Farmer_0149,PC004,Tumakuru Main,2026-02-06,10:46:00,10,4,1,14,9,14,3,Wheat,320.1,B,10,28.5,31.3,9.4,11:17:18,11:26:42,40.7
FARM101555,Farmer_1555,PC002,Mandya North,2026-04-14,11:18:00,11,1,1,25,23,25,1,Maize,494.7,C,8,166.3,180.0,12.6,14:18:00,14:30:36,192.6
FARM101957,Farmer_1957,PC005,Bengaluru Rural,2026-04-07,12:18:00,12,1,1,16,12,17,5,Sugarcane,168.1,B,8,40.6,40.2,15.5,12:58:12,13:13:42,55.7
FARM100926,Farmer_0926,PC001,Mysuru Central,2026-03-28,09:00:00,9,5,0,30,25,27,3,Tur Dal,427.0,B,7,120.6,117.9,13.0,10:57:54,11:10:54,130.9
FARM100943,Farmer_0943,PC003,Hassan Market,2026-02-07,14:24:00,14,5,0,20,16,19,4,Tur Dal,371.4,A,8,49.9,48.4,11.7,15:12:24,15:24:06,60.1
FARM100837,Farmer_0837,PC001,Mysuru Central,2026-02-18,13:06:00,13,2,1,10,7,12,3,Wheat,353.8,C,2,31.8,35.3,13.7,13:41:18,13:55:00,49.0
FARM100576,Farmer_0576,PC003,Hassan Market,2026-01-16,13:47:00,13,4,1,48,44,50,4,Groundnut,233.8,B,4,140.3,132.2,12.8,15:59:12,16:12:00,145.0
FARM100558,Farmer_0558,PC004,Tumakuru Main,2026-01-02,14:21:00,14,4,0,35,34,40,2,Maize,219.9,C,5,180.4,180.0,12.9,17:21:00,17:33:54,192.9
FARM101236,Farmer_1236,PC005,Bengaluru Rural,2026-02-10,13:35:00,13,1,1,16,12,14,5,Tur Dal,228.9,C,3,39.1,36.8,14.3,14:11:48,14:26:06,51.1
FARM101361,Farmer_1361,PC002,Mandya North,2026-01-07,09:47:00,9,2,0,7,5,7,2,Wheat,362.3,B,8,28.3,25.8,10.0,10:12:48,10:22:48,35.8
FARM101348,Farmer_1348,PC002,Mandya North,2026-03-08,13:22:00,13,6,1,17,12,14,2,Wheat,189.9,C,1,70.1,69.2,9.9,14:31:12,14:41:06,79.1
FARM101162,Farmer_1162,PC002,Mandya North,2026-03-23,09:08:00,9,0,0,36,35,42,2,Rice,296.3,A,9,164.2,180.0,10.5,12:08:00,12:18:30,190.5
FARM101443,Farmer_1443,PC004,Tumakuru Main,2026-04-15,15:25:00,15,2,0,32,27,34,2,Cotton,234.6,A,1,177.3,180.0,13.6,18:25:00,18:38:36,193.6
FARM100287,Farmer_0287,PC002,Mandya North,2026-01-04,12:35:00,12,6,1,17,14,21,1,Rice,226.7,C,6,165.1,180.0,13.2,15:35:00,15:48:12,193.2
FARM101605,Farmer_1605,PC002,Mandya North,2026-03-19,16:05:00,16,3,0,31,27,29,3,Ragi,456.1,B,4,109.3,120.3,12.1,18:05:18,18:17:24,132.4
FARM101058,Farmer_1058,PC001,Mysuru Central,2026-04-07,16:21:00,16,1,0,33,31,38,3,Wheat,116.3,A,8,64.1,63.3,6.3,17:24:18,17:30:36,69.6
FARM100599,Farmer_0599,PC001,Mysuru Central,2026-04-05,13:25:00,13,6,1,23,21,24,3,Cotton,346.0,B,4,122.2,120.4,15.9,15:25:24,15:41:18,136.3
FARM100933,Farmer_0933,PC005,Bengaluru Rural,2026-04-29,12:52:00,12,2,1,33,32,34,5,Rice,235.7,A,9,63.2,62.5,9.6,13:54:30,14:04:06,72.1
FARM101462,Farmer_1462,PC003,Hassan Market,2026-04-19,14:56:00,14,6,0,21,19,25,3,Maize,301.7,B,1,67.5,64.6,11.6,16:00:36,16:12:12,76.2
FARM101638,Farmer_1638,PC003,Hassan Market,2026-03-09,14:28:00,14,0,0,20,15,19,4,Wheat,195.8,A,8,27.4,27.2,6.8,14:55:12,15:02:00,34.0
FARM101588,Farmer_1588,PC005,Bengaluru Rural,2026-03-18,09:07:00,9,2,0,6,3,9,5,Maize,163.4,B,7,9.7,10.5,10.2,09:17:30,09:27:42,20.7
FARM101041,Farmer_1041,PC002,Mandya North,2026-03-05,14:43:00,14,3,0,49,44,50,2,Maize,386.7,A,6,181.4,180.0,11.8,17:43:00,17:54:48,191.8
FARM101231,Farmer_1231,PC002,Mandya North,2026-01-09,13:49:00,13,4,1,46,43,47,2,Sugarcane,93.4,A,7,194.7,180.0,13.1,16:49:00,17:02:06,193.1
FARM100807,Farmer_0807,PC003,Hassan Market,2026-03-04,16:03:00,16,2,0,25,23,29,3,Tur Dal,40.0,B,10,50.3,49.5,7.3,16:52:30,16:59:48,56.8
FARM100905,Farmer_0905,PC001,Mysuru Central,2026-01-02,12:42:00,12,4,1,35,34,35,3,Cotton,274.4,C,10,181.2,169.8,15.1,15:31:48,15:46:54,184.9
FARM101680,Farmer_1680,PC002,Mandya North,2026-02-28,09:26:00,9,5,0,30,25,27,3,Maize,276.4,A,10,76.7,75.7,8.6,10:41:42,10:50:18,84.3
FARM101205,Farmer_1205,PC003,Hassan Market,2026-04-13,12:19:00,12,0,1,29,27,33,4,Tur Dal,268.2,C,5,67.7,74.8,11.1,13:33:48,13:44:54,85.9
FARM100768,Farmer_0768,PC004,Tumakuru Main,2026-04-08,10:58:00,10,2,1,44,40,41,2,Sugarcane,288.9,A,8,183.5,180.0,16.6,13:58:00,14:14:36,196.6
FARM100610,Farmer_0610,PC002,Mandya North,2026-02-28,10:58:00,10,5,1,50,45,50,2,Wheat,183.7,C,5,176.6,180.0,10.3,13:58:00,14:08:18,190.3
FARM101993,Farmer_1993,PC002,Mandya North,2026-01-24,12:37:00,12,5,1,5,1,7,2,Rice,337.9,A,3,16.3,14.9,12.4,12:51:54,13:04:18,27.3
FARM101565,Farmer_1565,PC002,Mandya North,2026-01-07,12:16:00,12,2,1,8,4,9,1,Maize,127.4,B,8,35.4,36.9,7.4,12:52:54,13:00:18,44.3
FARM101423,Farmer_1423,PC001,Mysuru Central,2026-01-08,13:18:00,13,3,1,36,34,36,3,Wheat,415.5,C,8,145.4,145.0,12.9,15:43:00,15:55:54,157.9
FARM101011,Farmer_1011,PC004,Tumakuru Main,2026-01-25,08:44:00,8,6,0,13,8,15,2,Cotton,333.7,A,6,60.3,57.1,14.9,09:41:06,09:56:00,72.0
FARM100494,Farmer_0494,PC003,Hassan Market,2026-02-23,15:46:00,15,0,0,5,2,8,4,Cotton,270.9,C,6,9.0,8.2,14.5,15:54:12,16:08:42,22.7
FARM101321,Farmer_1321,PC005,Bengaluru Rural,2026-04-04,12:24:00,12,5,1,47,44,49,5,Tur Dal,467.0,A,1,135.5,123.6,14.9,14:27:36,14:42:30,138.5
FARM100278,Farmer_0278,PC005,Bengaluru Rural,2026-03-05,16:50:00,16,3,0,24,19,24,4,Rice,211.4,A,2,34.9,37.6,8.6,17:27:36,17:36:12,46.2
FARM101847,Farmer_1847,PC005,Bengaluru Rural,2026-03-29,14:36:00,14,6,0,36,31,37,5,Groundnut,177.6,A,3,68.0,72.9,13.2,15:48:54,16:02:06,86.1
FARM100359,Farmer_0359,PC004,Tumakuru Main,2026-03-27,09:47:00,9,4,0,31,29,35,3,Rice,260.5,B,1,128.1,130.3,13.0,11:57:18,12:10:18,143.3
FARM101111,Farmer_1111,PC003,Hassan Market,2026-04-06,12:02:00,12,0,1,35,34,36,4,Sugarcane,403.5,C,10,145.5,143.6,18.2,14:25:36,14:43:48,161.8
FARM100237,Farmer_0237,PC001,Mysuru Central,2026-02-17,12:53:00,12,1,1,43,41,43,2,Sugarcane,356.0,A,1,182.7,180.0,16.4,15:53:00,16:09:24,196.4
FARM100552,Farmer_0552,PC005,Bengaluru Rural,2026-04-09,12:30:00,12,3,1,37,32,39,4,Groundnut,245.3,B,8,95.4,101.5,13.4,14:11:30,14:24:54,114.9
FARM101868,Farmer_1868,PC001,Mysuru Central,2026-03-07,16:42:00,16,5,0,20,18,23,3,Ragi,199.9,C,6,55.4,57.7,9.4,17:39:42,17:49:06,67.1
FARM101813,Farmer_1813,PC001,Mysuru Central,2026-03-31,15:13:00,15,1,0,14,9,16,3,Groundnut,447.5,A,9,43.6,41.3,13.5,15:54:18,16:07:48,54.8
FARM100209,Farmer_0209,PC002,Mandya North,2026-04-07,09:14:00,9,1,0,29,24,31,2,Sugarcane,413.0,A,6,165.9,180.0,19.1,12:14:00,12:33:06,199.1
FARM101387,Farmer_1387,PC004,Tumakuru Main,2026-04-03,10:43:00,10,4,1,18,15,22,3,Sugarcane,460.5,C,6,116.3,116.1,20.5,12:39:06,12:59:36,136.6
FARM101561,Farmer_1561,PC003,Hassan Market,2026-02-01,16:42:00,16,6,0,33,30,36,5,Wheat,291.5,B,5,71.1,65.9,11.5,17:47:54,17:59:24,77.4
FARM100059,Farmer_0059,PC001,Mysuru Central,2026-03-10,09:59:00,9,1,0,44,39,42,3,Sugarcane,298.1,B,5,162.6,180.0,19.1,12:59:00,13:18:06,199.1
FARM100632,Farmer_0632,PC003,Hassan Market,2026-01-14,15:55:00,15,2,0,24,21,23,4,Cotton,191.8,A,1,58.1,59.3,12.4,16:54:18,17:06:42,71.7
FARM101962,Farmer_1962,PC003,Hassan Market,2026-03-02,08:29:00,8,0,0,13,12,16,3,Cotton,233.8,A,1,51.6,54.1,13.8,09:23:06,09:36:54,67.9
FARM101860,Farmer_1860,PC003,Hassan Market,2026-04-12,10:09:00,10,6,1,30,29,35,5,Maize,309.8,B,4,74.2,77.1,13.9,11:26:06,11:40:00,91.0
FARM101817,Farmer_1817,PC005,Bengaluru Rural,2026-03-19,14:05:00,14,3,0,29,26,28,5,Wheat,358.3,C,7,59.1,56.0,11.8,15:01:00,15:12:48,67.8
FARM100364,Farmer_0364,PC002,Mandya North,2026-04-22,09:05:00,9,2,0,45,40,46,2,Wheat,483.5,C,3,168.8,180.0,15.3,12:05:00,12:20:18,195.3
FARM100506,Farmer_0506,PC003,Hassan Market,2026-01-13,16:42:00,16,1,0,46,43,44,5,Wheat,40.0,C,8,97.7,91.8,11.6,18:13:48,18:25:24,103.4
FARM101166,Farmer_1166,PC001,Mysuru Central,2026-03-14,15:07:00,15,5,0,17,15,20,4,Wheat,268.7,A,10,37.1,37.6,9.8,15:44:36,15:54:24,47.4
FARM101122,Farmer_1122,PC001,Mysuru Central,2026-04-15,14:49:00,14,2,0,24,22,27,2,Wheat,216.5,B,3,88.5,81.8,7.5,16:10:48,16:18:18,89.3
FARM101630,Farmer_1630,PC005,Bengaluru Rural,2026-02-02,15:13:00,15,0,0,9,5,9,5,Wheat,339.1,A,2,4.9,5.3,11.4,15:18:18,15:29:42,16.7
FARM101217,Farmer_1217,PC003,Hassan Market,2026-02-12,14:25:00,14,3,0,19,17,18,4,Cotton,178.7,B,7,49.4,49.4,12.7,15:14:24,15:27:06,62.1
FARM101152,Farmer_1152,PC001,Mysuru Central,2026-01-09,15:37:00,15,4,0,50,45,49,3,Sugarcane,142.6,A,10,178.4,180.0,13.0,18:37:00,18:50:00,193.0
FARM101125,Farmer_1125,PC005,Bengaluru Rural,2026-03-14,15:59:00,15,5,0,19,15,21,5,Groundnut,205.2,A,9,26.4,25.8,9.8,16:24:48,16:34:36,35.6
FARM101595,Farmer_1595,PC003,Hassan Market,2026-02-16,12:18:00,12,0,1,5,3,6,4,Ragi,198.4,C,9,15.1,14.1,13.2,12:32:06,12:45:18,27.3
FARM100119,Farmer_0119,PC003,Hassan Market,2026-02-11,09:05:00,9,2,0,28,23,26,5,Wheat,325.3,B,5,47.3,48.0,11.5,09:53:00,10:04:30,59.5
FARM101250,Farmer_1250,PC004,Tumakuru Main,2026-02-18,10:02:00,10,2,1,38,35,36,4,Sugarcane,269.5,B,3,150.2,165.7,17.1,12:47:42,13:04:48,182.8
FARM101994,Farmer_1994,PC001,Mysuru Central,2026-01-30,15:27:00,15,4,0,49,44,47,3,Ragi,150.8,C,6,194.9,179.6,12.3,18:26:36,18:38:54,191.9
FARM100523,Farmer_0523,PC004,Tumakuru Main,2026-01-01,14:46:00,14,3,0,39,37,39,4,Groundnut,262.2,B,9,150.0,140.2,14.7,17:06:12,17:20:54,154.9
FARM100514,Farmer_0514,PC003,Hassan Market,2026-03-10,11:38:00,11,1,1,31,30,31,5,Groundnut,357.1,B,6,84.2,81.5,13.6,12:59:30,13:13:06,95.1
FARM100082,Farmer_0082,PC001,Mysuru Central,2026-01-22,15:37:00,15,3,0,11,8,12,3,Ragi,341.1,A,3,29.9,31.5,12.9,16:08:30,16:21:24,44.4
FARM100916,Farmer_0916,PC005,Bengaluru Rural,2026-04-26,13:36:00,13,6,1,3,2,3,4,Groundnut,474.8,C,5,10.8,10.0,15.7,13:46:00,14:01:42,25.7
FARM101019,Farmer_1019,PC005,Bengaluru Rural,2026-03-11,08:41:00,8,2,0,21,19,26,5,Maize,286.4,A,7,37.5,40.1,12.0,09:21:06,09:33:06,52.1
FARM100381,Farmer_0381,PC004,Tumakuru Main,2026-01-22,11:45:00,11,3,1,19,15,19,2,Groundnut,207.5,C,8,99.8,102.3,12.8,13:27:18,13:40:06,115.1
FARM101030,Farmer_1030,PC005,Bengaluru Rural,2026-01-01,13:19:00,13,3,1,46,41,48,4,Groundnut,372.6,A,3,109.7,111.0,11.4,15:10:00,15:21:24,122.4
FARM101689,Farmer_1689,PC003,Hassan Market,2026-03-03,14:34:00,14,1,0,8,5,12,3,Groundnut,234.8,C,3,25.2,23.8,15.8,14:57:48,15:13:36,39.6
FARM100085,Farmer_0085,PC005,Bengaluru Rural,2026-03-14,08:27:00,8,5,0,49,44,50,5,Cotton,316.9,B,9,111.8,115.5,14.5,10:22:30,10:37:00,130.0
FARM101678,Farmer_1678,PC005,Bengaluru Rural,2026-03-20,15:48:00,15,4,0,44,42,45,5,Tur Dal,442.1,B,1,130.5,120.7,15.8,17:48:42,18:04:30,136.5
FARM100330,Farmer_0330,PC002,Mandya North,2026-02-02,08:03:00,8,0,0,9,7,8,2,Sugarcane,285.1,B,10,66.9,67.8,16.7,09:10:48,09:27:30,84.5
FARM100007,Farmer_0007,PC002,Mandya North,2026-02-22,16:12:00,16,6,0,13,12,16,2,Tur Dal,155.3,C,9,78.3,75.8,11.9,17:27:48,17:39:42,87.7
FARM100746,Farmer_0746,PC004,Tumakuru Main,2026-01-22,13:07:00,13,3,1,11,9,13,3,Sugarcane,392.6,C,1,74.0,73.7,19.9,14:20:42,14:40:36,93.6
FARM101554,Farmer_1554,PC002,Mandya North,2026-04-13,10:40:00,10,0,1,32,31,36,2,Groundnut,282.3,C,3,183.4,180.0,14.0,13:40:00,13:54:00,194.0
FARM100915,Farmer_0915,PC002,Mandya North,2026-02-20,08:15:00,8,4,0,36,33,34,1,Wheat,325.1,C,5,167.0,180.0,10.1,11:15:00,11:25:06,190.1
FARM100874,Farmer_0874,PC004,Tumakuru Main,2026-04-21,15:48:00,15,1,0,34,29,32,2,Maize,226.3,A,10,117.9,110.0,7.4,17:38:00,17:45:24,117.4
FARM100452,Farmer_0452,PC001,Mysuru Central,2026-02-11,13:52:00,13,2,1,9,4,10,3,Rice,456.7,C,5,25.9,23.9,14.4,14:15:54,14:30:18,38.3
FARM100491,Farmer_0491,PC004,Tumakuru Main,2026-02-13,13:32:00,13,4,1,13,10,17,3,Cotton,346.3,C,10,61.7,60.7,15.3,14:32:42,14:48:00,76.0
FARM101481,Farmer_1481,PC005,Bengaluru Rural,2026-02-02,08:55:00,8,0,0,13,12,18,5,Rice,389.2,A,10,16.8,15.8,6.5,09:10:48,09:17:18,22.3
FARM100288,Farmer_0288,PC001,Mysuru Central,2026-04-05,10:19:00,10,6,1,5,0,4,4,Ragi,317.1,A,9,9.9,10.5,8.3,10:29:30,10:37:48,18.8
FARM100949,Farmer_0949,PC001,Mysuru Central,2026-03-08,10:53:00,10,6,1,37,35,36,4,Tur Dal,177.9,B,5,101.5,106.3,12.1,12:39:18,12:51:24,118.4
FARM101986,Farmer_1986,PC004,Tumakuru Main,2026-01-27,16:00:00,16,1,0,45,41,42,2,Rice,368.3,C,4,190.5,180.0,11.6,19:00:00,19:11:36,191.6
FARM101369,Farmer_1369,PC001,Mysuru Central,2026-02-21,10:05:00,10,5,1,28,27,29,4,Rice,423.2,A,2,74.8,76.0,10.0,11:21:00,11:31:00,86.0
FARM101147,Farmer_1147,PC004,Tumakuru Main,2026-01-24,08:30:00,8,5,0,43,39,41,3,Groundnut,206.6,B,10,178.4,163.7,11.9,11:13:42,11:25:36,175.6
FARM100706,Farmer_0706,PC005,Bengaluru Rural,2026-02-07,16:15:00,16,5,0,45,40,43,5,Wheat,437.0,A,4,88.2,85.3,11.3,17:40:18,17:51:36,96.6
FARM101727,Farmer_1727,PC003,Hassan Market,2026-04-04,14:38:00,14,5,0,22,21,22,4,Cotton,340.6,B,5,74.6,69.8,14.0,15:47:48,16:01:48,83.8
FARM101702,Farmer_1702,PC002,Mandya North,2026-04-12,08:34:00,8,6,0,8,3,6,2,Cotton,153.7,C,7,25.8,24.2,13.7,08:58:12,09:11:54,37.9
